Date,gross,net
2019-10-15,-0.25499571522433784,-0.3034957152243377
2019-10-16,-0.25767671589091673,-0.30642671589091663
2019-10-17,-0.24372296198712862,-0.29272296198712855
2019-10-18,-0.2645399268771035,-0.3137899268771034
2019-10-21,-0.27101711152638647,-0.3205171115263864
2019-10-22,-0.283459233386279,-0.33320923338627895
2019-10-23,-0.3014606759671848,-0.3514606759671847
2019-10-24,-0.31851353727392845,-0.3687635372739284
2019-10-25,-0.31957794254104455,-0.37007794254104454
2019-10-28,-0.33627829099771966,-0.3870282909977196
2019-10-29,-0.34135794671040937,-0.3923579467104093
2019-10-30,-0.3341922178775322,-0.38544221787753213
2019-10-31,-0.3473257532796267,-0.3988257532796266
2019-11-01,-0.3670047754844405,-0.41875477548444034
2019-11-04,-0.36657679936255727,-0.4185767993625571
2019-11-05,-0.35387469286168594,-0.4061246928616858
2019-11-06,-0.35188162718278987,-0.4043816271827897
2019-11-07,-0.3575533676143462,-0.410303367614346
2019-11-08,-0.35858623985156257,-0.41158623985156234
2019-11-11,-0.3592144999010523,-0.41246449990105205
2019-11-12,-0.34562611077423755,-0.39912611077423726
2019-11-13,-0.3356954966479261,-0.3894454966479258
2019-11-14,-0.34229938065400695,-0.3962993806540067
2019-11-15,-0.3298646171404453,-0.38411461714044504
2019-11-18,-0.3387256361628735,-0.3932256361628732
2019-11-19,-0.3334974086368182,-0.3882474086368179
2019-11-20,-0.33766135052488044,-0.39266135052488016
2019-11-21,-0.3441917167518018,-0.39944171675180157
2019-11-22,-0.34491485555366763,-0.4004148555536674
2019-11-25,-0.3534368344150804,-0.4091868344150802
2019-11-26,-0.35764561625478813,-0.41364561625478796
2019-11-27,-0.35864680984129743,-0.41489680984129723
2019-11-29,-0.3625248577131944,-0.4190248577131942
2019-12-02,-0.36056213831519024,-0.41731213831519
2019-12-03,-0.360654444170566,-0.4176544441705658
2019-12-04,-0.3556942843089347,-0.4129442843089345
2019-12-05,-0.35755652529298265,-0.4150565252929825
2019-12-06,-0.35688845762433224,-0.4146384576243321
2019-12-09,-0.3554044411139425,-0.41340444111394237
2019-12-10,-0.35475246208251165,-0.4130024620825115
2019-12-11,-0.3458970368386874,-0.4043970368386873
2019-12-12,-0.3529623259231071,-0.411712325923107
2019-12-13,-0.3559190611434829,-0.4149190611434828
2019-12-16,-0.3572251129613521,-0.41647511296135203
2019-12-17,-0.3651900262733588,-0.42469002627335867
2019-12-18,-0.3684482154018093,-0.4281982154018092
2019-12-19,-0.3672294965563669,-0.4272294965563668
2019-12-20,-0.3656970641051013,-0.4259470641051012
2019-12-23,-0.36218013446122455,-0.42268013446122443
2019-12-24,-0.3635248803183925,-0.4242748803183924
2019-12-26,-0.36314743245149006,-0.42414743245148995
2019-12-27,-0.36112159456395987,-0.4223715945639598
2019-12-30,-0.3619938757065467,-0.42349387570654656
2019-12-31,-0.36641760691271846,-0.4281676069127184
2020-01-02,-0.36855172476164094,-0.4305517247616409
2020-01-07,-0.37480455429202,-0.43705455429201995
2020-01-08,-0.37100237350707005,-0.43350237350707005
2020-01-09,-0.36754593286624326,-0.4302959328662433
2020-01-10,-0.37168255293288865,-0.4346825529328887
2020-01-13,-0.3676684283202198,-0.43091842832021987
2020-01-14,-0.37219610298764494,-0.43569610298764505
2020-01-15,-0.3724924292581924,-0.43624242925819257
2020-01-16,-0.36514798743371846,-0.4291479874337186
2020-01-17,-0.3722687756961406,-0.4365187756961407
2020-01-21,-0.3735792085065724,-0.4380792085065725
2020-01-22,-0.36962138520450627,-0.43437138520450636
2020-01-23,-0.3699401083000949,-0.434940108300095
2020-01-24,-0.35919052109711674,-0.42444052109711683
2020-01-27,-0.35169958155137876,-0.4171995815513788
2020-01-28,-0.35009085738504675,-0.4158408573850468
2020-01-29,-0.35047795619931343,-0.41647795619931344
2020-01-30,-0.3495527924170424,-0.4158027924170424
2020-01-31,-0.33950869290371144,-0.40600869290371144
2020-02-03,-0.33305507383220345,-0.39980507383220343
2020-02-04,-0.3511835743323635,-0.4181835743323635
2020-02-05,-0.3434268984123987,-0.4106768984123986
2020-02-06,-0.34020678417048955,-0.4077067841704895
2020-02-07,-0.3268724774255232,-0.39462247742552314
2020-02-10,-0.33294196207715326,-0.4009419620771532
2020-02-11,-0.3343270354859789,-0.4025770354859789
2020-02-12,-0.3236095408497071,-0.39210954084970706
2020-02-13,-0.30687763232342236,-0.37562763232342233
2020-02-14,-0.30143608032352126,-0.37043608032352127
2020-02-18,-0.2935498583101924,-0.3627998583101924
2020-02-19,-0.3113154333525067,-0.3808154333525067
2020-02-20,-0.32131917393222903,-0.39106917393222906
2020-02-21,-0.3149631417048332,-0.3849631417048332
2020-02-24,-0.3010155222342471,-0.37126552223424714
2020-02-25,-0.2784514886288059,-0.348951488628806
2020-02-26,-0.29620729347569247,-0.3669572934756925
2020-02-27,-0.28385645717045926,-0.3548564571704593
2020-02-28,-0.2651771441193152,-0.3364271441193153
2020-03-02,-0.2703990993649116,-0.34189909936491164
2020-03-03,-0.2509638916098999,-0.3227138916099
2020-03-04,-0.2464634900657593,-0.3184634900657594
2020-03-05,-0.22337835736415348,-0.2956283573641536
2020-03-06,-0.15724491700461019,-0.2297449170046103
2020-03-09,-0.19066455195466825,-0.2634145519546684
2020-03-10,-0.16637501454505335,-0.2393750145450535
2020-03-11,-0.13674167656795963,-0.20999167656795978
2020-03-12,-0.15816976571472646,-0.23166976571472664
2020-03-13,-0.15441367926163288,-0.22816367926163306
2020-03-16,-0.07292150569016864,-0.14692150569016882
2020-03-17,0.018364044908190824,-0.05588595509180935
2020-03-18,-0.033577565222673925,-0.1080775652226741
2020-03-19,-0.09294738868389413,-0.1676973886838943
2020-03-20,-0.039652129820984136,-0.11465212982098431
2020-03-23,-0.1832438140103051,-0.25849381401030525
2020-03-24,-0.2686457991876704,-0.3441457991876706
2020-03-25,-0.2727470662167336,-0.34849706621673376
2020-03-26,-0.2506879056077694,-0.32668790560776956
2020-03-27,-0.2109938797698627,-0.2872438797698629
2020-03-30,-0.20958317439829227,-0.28608317439829245
2020-03-31,-0.17070920687596167,-0.24745920687596185
2020-04-01,-0.16132896929843457,-0.23832896929843475
2020-04-02,-0.15334741092163276,-0.23059741092163294
2020-04-03,-0.1901706755409573,-0.26767067554095747
2020-04-06,-0.2384067237946326,-0.3161567237946328
2020-04-07,-0.28949627654064836,-0.36749627654064854
2020-04-08,-0.34206684193191245,-0.42031684193191265
2020-04-09,-0.29466595896512154,-0.3731659589651217
2020-04-13,-0.2538739869984711,-0.3326239869984713
2020-04-14,-0.2114002164826045,-0.2904002164826047
2020-04-15,-0.13200595811772542,-0.21125595811772563
2020-04-16,-0.219668916345982,-0.2991689163459822
2020-04-17,-0.19914252576711072,-0.27889252576711093
2020-04-20,-0.20143479856477603,-0.28143479856477627
2020-04-21,-0.1881744301565143,-0.2684244301565145
2020-04-22,-0.1996468969271068,-0.28014689692710704
2020-04-23,-0.19682399501682613,-0.2775739950168264
2020-04-24,-0.238585206912752,-0.3195852069127523
2020-04-27,-0.2956495172528472,-0.3768995172528475
2020-04-28,-0.32959350206546534,-0.41109350206546563
2020-04-29,-0.28168730664871056,-0.3634373066487109
2020-04-30,-0.25661694691095893,-0.3386169469109592
2020-05-01,-0.2258295149647958,-0.30807951496479613
2020-05-04,-0.20808286139256058,-0.2905828613925609
2020-05-05,-0.18266947781559426,-0.2654194778155946
2020-05-06,-0.18970493098331018,-0.2727049309833105
2020-05-07,-0.22864919491294977,-0.3118991949129501
2020-05-08,-0.18313833059500687,-0.2666383305950072
2020-05-11,-0.17836746025326877,-0.2621174602532691
2020-05-12,-0.12415591299688003,-0.20815591299688035
2020-05-13,-0.1442677941333329,-0.22851779413333323
2020-05-14,-0.1216359517483154,-0.20613595174831573
2020-05-15,-0.22373696845214067,-0.30848696845214096
2020-05-18,-0.2006160157791221,-0.28561601577912243
2020-05-19,-0.21096309752664336,-0.2962130975266437
2020-05-20,-0.24594466038927004,-0.3314446603892704
2020-05-21,-0.23517604578504603,-0.32092604578504635
2020-05-22,-0.33437206541156717,-0.42037206541156746
2020-05-26,-0.3829093339283042,-0.46915933392830445
2020-05-27,-0.3326247661638984,-0.4191247661638987
2020-05-28,-0.2804034181341823,-0.36715341813418256
2020-05-29,-0.3130031101596832,-0.40000311015968343
2020-06-01,-0.3178414276210941,-0.40509142762109435
2020-06-02,-0.37927584546114906,-0.4667758454611493
2020-06-03,-0.4417780509545658,-0.529528050954566
2020-06-04,-0.4906721931674682,-0.5786721931674684
2020-06-05,-0.5369357849015193,-0.6251857849015195
2020-06-08,-0.4779202329821545,-0.5664202329821548
2020-06-09,-0.4027158159300007,-0.49146581593000105
2020-06-10,-0.35664670748751415,-0.44564670748751445
2020-06-11,-0.3952946300885779,-0.48454463008857823
2020-06-12,-0.386193603428169,-0.47569360342816935
2020-06-15,-0.40065962941422445,-0.49040962941422483
2020-06-16,-0.362999149913644,-0.45299914991364437
2020-06-17,-0.3667773801401786,-0.45702738014017896
2020-06-18,-0.34114179938764255,-0.4316417993876429
2020-06-19,-0.3259057553465136,-0.416655755346514
2020-06-22,-0.3237020280941339,-0.41470202809413426
2020-06-23,-0.29344500755598274,-0.3846950075559831
2020-06-24,-0.2986385540227826,-0.390138554022783
2020-06-25,-0.2781575679964109,-0.3699075679964113
2020-06-26,-0.31452622519816886,-0.4065262251981692
2020-06-29,-0.2991801771192393,-0.39143017711923966
2020-06-30,-0.26742495487799406,-0.3599249548779944
2020-07-01,-0.27433591771395194,-0.3670859177139523
2020-07-02,-0.27105202895219543,-0.36405202895219585
2020-07-07,-0.25620399223878904,-0.3494539922387894
2020-07-08,-0.20329858749686475,-0.29679858749686516
2020-07-09,-0.24380085264250762,-0.33755085264250806
2020-07-10,-0.2721120453614654,-0.3661120453614658
2020-07-13,-0.2730595205502368,-0.3673095205502372
2020-07-14,-0.3168759509583848,-0.41137595095838514
2020-07-15,-0.3251991009340026,-0.419949100934003
2020-07-16,-0.3087100147717416,-0.403710014771742
2020-07-17,-0.25793936988869476,-0.3531893698886952
2020-07-20,-0.31428012302637015,-0.40978012302637057
2020-07-21,-0.30852809952400384,-0.4042780995240043
2020-07-22,-0.33418583706924243,-0.43018583706924285
2020-07-23,-0.32867061187843305,-0.42492061187843344
2020-07-24,-0.29540163743522385,-0.39190163743522427
2020-07-27,-0.30889590142934825,-0.40564590142934864
2020-07-28,-0.28929326126522215,-0.3862932612652225
2020-07-29,-0.2504268586808434,-0.3476768586808438
2020-07-30,-0.23496060148184172,-0.3324606014818421
2020-07-31,-0.22486667215302986,-0.3226166721530302
2020-08-03,-0.21106311417235019,-0.30906311417235055
2020-08-04,-0.23308892005552023,-0.3313389200555206
2020-08-05,-0.22765787810842084,-0.32615787810842123
2020-08-06,-0.2558971150599452,-0.3546471150599456
2020-08-07,-0.2929906880233951,-0.3919906880233955
2020-08-10,-0.32876719614424105,-0.42801719614424144
2020-08-11,-0.29902390131928475,-0.39852390131928517
2020-08-12,-0.2840177797763814,-0.38376777977638177
2020-08-13,-0.2909628187166922,-0.39096281871669264
2020-08-14,-0.2581514185098313,-0.35840141850983176
2020-08-17,-0.24415376185463344,-0.3446537618546339
2020-08-18,-0.2436949982133907,-0.34444499821339114
2020-08-19,-0.22436764463512504,-0.32536764463512546
2020-08-20,-0.20721925648178133,-0.30846925648178175
2020-08-21,-0.24009063758976673,-0.34159063758976715
2020-08-24,-0.23372053355173011,-0.33547053355173057
2020-08-25,-0.2003043791899227,-0.30230437918992314
2020-08-26,-0.23122604896553026,-0.3334760489655307
2020-08-27,-0.23853097969350204,-0.3410309796935025
2020-08-28,-0.20403623035060375,-0.3067862303506042
2020-08-31,-0.1782511962652493,-0.28125119626524975
2020-09-01,-0.17841641784668044,-0.2816664178466809
2020-09-02,-0.22254874117210954,-0.32604874117211
2020-09-03,-0.2447810754744345,-0.348531075474435
2020-09-04,-0.2725084376770475,-0.376508437677048
2020-09-08,-0.23926578329533524,-0.3435157832953357
2020-09-09,-0.24694527234553335,-0.35144527234553385
2020-09-10,-0.26106986911416397,-0.3658198691141645
2020-09-11,-0.26097364260386485,-0.36597364260386533
2020-09-14,-0.24409809870883595,-0.34934809870883643
2020-09-15,-0.2751961251037498,-0.3806961251037503
2020-09-16,-0.2861191272972729,-0.39186912729727336
2020-09-17,-0.2972049746803404,-0.40320497468034083
2020-09-18,-0.2719595852972252,-0.37820958529722565
2020-09-21,-0.24953655877310468,-0.35603655877310514
2020-09-22,-0.24655578345495524,-0.35330578345495567
2020-09-23,-0.23836121112564593,-0.3453612111256464
2020-09-24,-0.22420265707442746,-0.3314526570744279
2020-09-25,-0.21966070420638037,-0.3271607042063808
2020-09-28,-0.20441296970901315,-0.31216296970901364
2020-09-29,-0.20892378965937225,-0.31692378965937273
2020-09-30,-0.19011371108533953,-0.29836371108534004
2020-10-01,-0.21135290657630199,-0.3198529065763025
2020-10-02,-0.20603634944322066,-0.31478634944322115
2020-10-05,-0.20713632027575402,-0.3161363202757545
2020-10-06,-0.1970124024784204,-0.30626240247842085
2020-10-07,-0.22049749299418286,-0.3299974929941833
2020-10-08,-0.21123101352680027,-0.3209810135268007
2020-10-09,-0.2036491127646811,-0.3136491127646815
2020-10-12,-0.18941985985118312,-0.29966985985118355
2020-10-13,-0.1803834971093541,-0.29088349710935457
2020-10-14,-0.18078245618070624,-0.2915324561807067
2020-10-15,-0.17580273470247837,-0.28680273470247886
2020-10-16,-0.17310207183729645,-0.28435207183729694
2020-10-19,-0.16537398808179232,-0.2768739880817928
2020-10-20,-0.15994356611793156,-0.27169356611793205
2020-10-21,-0.19787944383467226,-0.30987944383467275
2020-10-22,-0.18146361722783666,-0.2937136172278372
2020-10-23,-0.17645401103803623,-0.28895401103803675
2020-10-26,-0.1509510034991028,-0.2637010034991033
2020-10-27,-0.15907133963122547,-0.272071339631226
2020-10-28,-0.14857796567994244,-0.26182796567994293
2020-10-29,-0.1774987157309765,-0.290998715730977
2020-10-30,-0.189615730842741,-0.3033657308427415
2020-11-02,-0.1710645750584504,-0.2850645750584509
2020-11-03,-0.19366175993091855,-0.30791175993091907
2020-11-04,-0.15687224992580903,-0.27137224992580955
2020-11-05,-0.13568593060426903,-0.25043593060426955
2020-11-06,-0.21848493320850074,-0.33348493320850126
2020-11-09,-0.23716572192980645,-0.35241572192980697
2020-11-10,-0.23850657612221235,-0.35400657612221287
2020-11-11,-0.22713149590509063,-0.34288149590509115
2020-11-12,-0.2357130521925737,-0.35171305219257426
2020-11-13,-0.24291703867042477,-0.3591670386704253
2020-11-16,-0.24307905305540348,-0.359579053055404
2020-11-17,-0.22975729367350498,-0.3465072936735055
2020-11-18,-0.23398803495589704,-0.3509880349558976
2020-11-19,-0.24067755760065707,-0.3579275576006576
2020-11-20,-0.26539149356048125,-0.3828914935604818
2020-11-23,-0.27187751350030365,-0.3896275135003042
2020-11-24,-0.27560831044305073,-0.3936083104430513
2020-11-25,-0.2845924961975732,-0.40284249619757373
2020-11-27,-0.278486180289936,-0.3969861802899365
